ResponseId,UserLanguage,Q2_1,Q2_2,Q3,Q4,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q19_4_TEXT,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_11_TEXT,Q20,Q7,Q7_10_TEXT,Q12,Q13,Q14,Q21
R_8G420vhcEKcIPS1,EN,Greater Houston Area,Lake Houston,,"1st Grade,7th Grade",1-2 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$150,000 - $199,999",10,5,3,8,4,7,6,1,2,9,11,,"The expectations of students, parents and teachers. Having high expectations is essential to students success and it takes work not only from teachers but the students and the parents. ","Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,Keep putting safety and security top priority and highly effective teachers. ,"Safety and secure, highly effective teachers, student support both academic and emotional. ",Your kid will love it…Love the teachers and the awesome principles Ms. May and Ms. Garza. ,"So far it’s been great, staff members have been attentive and teachers are amazing along with the great principles at Idea. "
R_vw9FJQmvnLh1s2J,ES-ES,El Paso,Rio Vista,Aaron flores vidales,4th Grade,5+ years,Hispanic/Latino,White,Single family in the home,,"Myself,My spouse or student's other parent/guardian/step-parent",,"$25,000 - $49,999",9,3,2,7,4,8,5,1,10,6,11,,La meta de la escuela en instruirlos estrictamente en la meta de grados altos ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,Todo esta perfecto,Solo en aclararles que tienen la libertad de preguntar todas las veces que tienen alguna duda ,"Que es segura ,  tiene muy buen personal y dedicado en la enseñanza ",Mi hijo esta agusto en su escuela y quiere terminar todos sus grados con ustedes
R_3kgCpz8CGq8VQNu,EN,Tarrant County,Edgecliff,,3rd Grade,1-2 years,Non Hispanic or Latino,"Asian,Black of African American",Live with another family or multiple families,,Myself,,"$50,000 - $74,999",,,,,,,,,,,,,Different ,Other (Please specify),I am not keeping her in the school,They didn’t ,Better communication before an event,Not to send their child to the school,They need to be better organized and communicate better with parents 
R_26eRzkSLHD255et,EN,San Antonio,Brackenridge,,5th Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$100,000 - $149,999",2,6,5,8,9,4,11,1,7,3,10,,Structure ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Convenient location/Proximity to home or work,Commitment to school safety and security",,Better and more Extracurricular activities ,Not give them work during holidays.  Allowing more time for Restroom.  Opportunities like a public school for extracurricular activities  or courses like careers.  ,I wish there were programs like medical etc.,I feel my kids are safe. 
R_V3ag2V2mXBEwiQ1,ES-ES,Austin,Pflugerville,No,7th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,Myself,,"$25,000 - $49,999",1,2,4,7,9,10,5,6,8,3,11,,Me gusta la escuela ,"Strong academic performance of students,High-quality teaching staff,Convenient location/Proximity to home or work",,,,Esta bien ,
R_1dGZavxSzMvQY9y,EN,Rio Grande Valley,McAllen,,"4th Grade,5th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"Less than $25,000",10,5,4,9,3,6,7,2,1,8,11,,Rating showed it was a great school,Commitment to school safety and security,,"at this point, I don't know what to say, because my kids feel the school put so much pressure on them.","I think the ambiance should be less stressful and teach the children social skills. Not everything should be about their grades, the school should also teach them to be better persons with good values, and this has not been happening. For many kids and parents the school feels unfriendly.",,"We loved it at the beginning (7 years ago) but after returning from virtual learning, I think many things changed or maybe some students were not prepared for such a strict way to be treated. I do understand discipline is a good thing, but kids need to be kids, and they shold be free to sit or talk to whom they want at luch time and play free at recess and they don't feel that way."
R_UFUNXs4bQ2sT9NT,EN,San Antonio,Hidden Meadow,,"2nd Grade,6th Grade",1-2 years,Non Hispanic or Latino,Black of African American,Single family in the home,,"Myself,My spouse or student's other parent/guardian/step-parent",,"$75,000 - $99,999",1,2,5,10,6,8,9,3,4,7,11,,School rating ,"Strong academic performance of students,Individualized learning experience for students,Extracurricular opportunities for students,Commitment to school safety and security",,No complaints ,No complaints ,IDEA is a great school to enroll your kids.,
R_1I5TAa1GyBzhfIT,EN,San Antonio,Hidden Meadow,,1st Grade,1-2 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$100,000 - $149,999",10,4,3,6,5,7,8,1,2,9,11,,Emphasis on education and learning ,"Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Commitment to school safety and security",,"Safety, safety, safety",Individualized learning and emotional/social support,Idea is a great school in academia and child growth,N/A
R_3qmw9I1lMvefQ3p,EN,Rio Grande Valley,San Benito,,"4th Grade,6th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"$50,000 - $74,999",1,4,8,9,7,10,5,6,3,2,11,,College going culture,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students",,Add more variety of after school programs,"Way better meals, children some times don't eat, because of bad taste.","Idea is not for everyone, especially if parents are not going to be involved ",
R_bxW37kO0O4y3EEF,EN,,,,"Kinder,2nd Grade",1-2 years,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",4,1,5,2,3,6,7,8,9,10,11,,Heard you  had you  had  good  teachers.  Pre-kinder and  kinder learn to read  before  they  go  to  first  grade. ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,A little  more  attention  of students  hurting  other  students. ,Continue  to  pushing  them  to  study. ,That  its a  great  school. ,No
R_3RmUURpY5Rf606F,EN,Austin,Montopolis,1,6th Grade,5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"Less than $25,000",2,3,5,4,6,11,7,1,8,9,10,10,Es muy buena escuela,Strong academic performance of students,,Que tuvieran mas maestros que hablen español ,Ser  mas pacientes ,Que es buena escuela ,
R_ykEYBZlJ8dBbP7H,EN,El Paso,Rio Vista,,2nd Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"Less than $25,000",8,2,4,6,3,7,9,1,5,10,11,,"The adds where pretty convincing, but after having my daughter enrolled just for kinder I fell for the real deal, the curriculum, the teachers and the school spirit culture  ","Strong academic performance of students,Individualized learning experience for students,Social emotional learning and growth,Relationship with teachers/staff,Commitment to school safety and security",,"Aid with lost items, also the fact that children can not wear other than school uniform jacket but won’t return the ones “forgotten” ",It has ,,
R_2ahLh7GhkVlN42N,ES-ES,Rio Grande Valley,Riverview,,"3rd Grade,6th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Other (Please specify),Ambos padres,"$25,000 - $49,999",3,5,4,6,1,7,10,2,8,9,11,,Calidad educativa ,"Strong academic performance of students,Commitment to college readiness",,"1 .- Los maestros son excelentes pero me siento totalmente excluida de la educacion de mis hijas , el material educativo siempre se queda en la escuela , nunca se que están aprendiendo mis hijas , cuando tienen alguna duda es dificil ayudarles porque no tengo idea de lo que estan viendo en la escuela salvo cuando algunos maestros mandan guias , ustedes dan muchos contactos de comunicación pero en particular con mi hija de 3rd las ocasiones que mando mensaje a su homeroom teacher no contesta, academicamente son excelentes y nuestros hijos pasan mucho tiempo en la escuela y en casa luego con tarea dando poco tiempo de esparcimiento y a mi particular punto de vista esto afecta emociinalmente a los niños al no tener tiempo de socializar , tal vez la escuela deberia agregar algunas actividades que ayuden al desarrollo emocional y convivencia social  de los niños",Permitirle llevar material educativo a casa cuando asi lo requiera,"Es una excelente escuela, académicamente muy competitiva ",
R_3n31NuhueuLaywZ,EN,Rio Grande Valley,Pharr,,7th Grade,1-2 years,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",4,9,7,3,1,8,10,2,5,6,11,,Que aprendiera mejor el idioma Ingles ,"Strong academic performance of students,Commitment to college readiness,Extracurricular opportunities for students,Social emotional learning and growth",,Tener juntas para los padres para hablar sobre el desarrollo  o desespeño  se los estudiantes ,,Que es muy buena escuela  y que vale la pena ,Mi hijo esta contento en esa escuela 
R_27r0Rqtkvpn65sF,ES-ES,Rio Grande Valley,McAllen,,2nd Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$50,000 - $74,999",1,8,9,10,6,7,4,5,3,2,11,,Discipline,"Strong academic performance of students,Commitment to college readiness,Extracurricular opportunities for students,Convenient location/Proximity to home or work,Commitment to school safety and security",,Better comunication,Better explanation of the activities ,IDEA is the best option ,
R_eboG30Gjj2BoFlT,EN,San Antonio,Judson,,5th Grade,1-2 years,Hispanic/Latino,White,Single family in the home,,My spouse or student's other parent/guardian/step-parent,,"$50,000 - $74,999",1,4,2,6,5,7,8,9,10,3,11,,"Focused learning, college emphasis","Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff",,More teacher parent communication ,More tutoring if students are not doing well. ,Recommended ,
R_3kHVPfQxihSRyA4,EN,San Antonio,Robinson,,6th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,Myself,,"$25,000 - $49,999",5,4,3,7,9,10,8,1,2,6,11,,The structure ,,,,Consistency with the programs available ,It’s great for college preparation ,
R_XiA3wxSGyd5O0AF,EN,Rio Grande Valley,Donna,,"Kinder,1st Grade,3rd Grade",5+ years,Hispanic/Latino,White,My student splits time between households/joint custody,,Myself,,"Less than $25,000",,,,,,,,,,,,,More organized and more focused on students needs ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Commitment to school safety and security",,Good ,Good school ,Yes ,Yes we are missing the pre kindergarten for this year 
R_SUExkIMMQvmcMj7,EN,San Antonio,Najim,,6th Grade,5+ years,Non Hispanic or Latino,Black of African American,Single family in the home,,Myself,,"$25,000 - $49,999",2,1,8,4,7,3,9,10,5,11,6,,School structure and grade performance of school overall ,"Strong academic performance of students,Relationship with teachers/staff",,More parent engagement activities during the morning ,She’s doing well I just find the idea of no homework odd ,Idea is Willing to work with the whole child it just works for us… ,NA
