ResponseId,UserLanguage,Q2_1,Q2_2,Q3,Q4,Q5,Q6_4,Q6_13,Q6_2,Q6_3,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_12_TEXT,Q7,Q7_8_TEXT,Q8,Q8_5_TEXT,Q9,Q9_10_TEXT,Q10,Q10_7_TEXT,Q11,Q12,Q13,Q14
R_2zGdi7ak7jhlWHS,EN,Austin,Bluff Springs,Montopolis ,7th Grade,"$100,000 - $149,999",2,1,5,3,10,4,9,11,8,6,7,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation",,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,"Class sizes,Curriculum and academic rigor,Social Emotional Learning Programs",,Other (Please specify),Drive past ,No,Location,"My child is very advanced and because he completes all work correctly very quickly, boredom can set in","He is set to take Algebra1 in 7th grade, how can idea accommodate for this "
R_2OUULH6MWQ6ZbhP,EN,San Antonio,Ingram Hills,,6th Grade,"$25,000 - $49,999",5,2,8,4,9,3,7,11,10,6,1,12,,"Reputation for academic excellence/Track record of success,Focus on whole child development,Commitment to college preparation",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,"Career and Technical Education programs,Social Emotional Learning Programs",,Referral from friend or family member,,Yes,,Class size ,
R_1o4OT6e1TZvVf6i,EN,Austin,Round Rock Tech,,Kinder,"$100,000 - $149,999",2,4,10,6,9,5,7,11,8,3,1,12,,"Reputation for academic excellence/Track record of success,Focus on whole child development,Commitment to college preparation,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,,,"Online search,Referral from friend or family member",,Yes,Starting kindergarten ,,
R_26g8duROSnVmg4J,EN,Rio Grande Valley,North Mission,,"Pre-k,4th Grade,5th Grade,8th Grade","$25,000 - $49,999",1,7,8,11,9,6,3,10,5,4,2,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Commitment to college preparation",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,"Class sizes,Safety and security,Curriculum and academic rigor",,Online search,,No,,,
R_1FkQu0FRiAq07C1,EN,,,,7th Grade,"$75,000 - $99,999",2,1,3,4,10,7,5,11,6,8,9,12,,"Reputation for academic excellence/Track record of success,Commitment to college preparation,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,,,Billboard or other outdoor advertising,,Yes,Better education opportunity ,More individual learning amd challenging curriculum ,
R_pizTxZa3nN3sJGN,EN,Austin,Round Rock Tech,,"2nd Grade,7th Grade","$25,000 - $49,999",2,3,4,5,6,7,8,9,11,10,1,12,,"Focus on whole child development,Commitment to college preparation",,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,"Curriculum and academic rigor,Social Emotional Learning Programs",,Online search,,Yes,,,
R_3mmyxWzmopbalOk,ES-ES,,,,"5th Grade,6th Grade","Less than $25,000",12,9,2,3,1,4,5,7,6,11,10,8,,Focus on whole child development,,Developing a well-rounded skillset,,Cost of attendance,,Online search,,Yes,Por 6 no hay en la escuela actual del niño,Que mis niños tengan una excelente educación ,Una nueva experiencia ayudara a mis niños
R_1kY6cJSFTxjmvmy,EN,San Antonio,Carver,,8th Grade,"$25,000 - $49,999",2,1,5,6,4,8,7,10,11,9,3,12,,"Reputation for academic excellence/Track record of success,Family partnership approach,Highly qualified and trained staff",,"Preparing for college,Developing strong character traits",,Other (Please specify),No concerns,Referral from friend or family member,,Yes,Support of teachers at Carver,Higher expectations and accountability from students ,Not at the moment 
R_1QN6OetbxDZe9xU,EN,Rio Grande Valley,Palmview,,"Kinder,1st Grade,2nd Grade","Less than $25,000",2,4,5,7,6,9,8,10,11,3,1,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation,Family partnership approach,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,Social Emotional Learning Programs,,Social media,,No,I love idea they will help my children succeed ,Help my children learn help them with work,No
R_3FRSGVLr48HYriU,EN,San Antonio,Ewing Halsell,,"6th Grade,12th Grade","$25,000 - $49,999",1,2,3,4,7,8,6,9,10,5,11,12,,Other (Please specify),None ,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits,Other (Please specify)",Focus on science ,Other (Please specify),Not enough teachers and lack of science ,A Community Event,,No,None ,No ,
R_33wgYnSMroHS41F,ES-ES,Rio Grande Valley,Los Encinos,,1st Grade,"$50,000 - $74,999",,,,,,,,,,,,,,"Reputation for academic excellence/Track record of success,Focus on whole child development,Commitment to college preparation,Highly qualified and trained staff",,"Preparing for college,Pursuing a specific career of field",,"Cost of attendance,Class sizes,Safety and security,Curriculum and academic rigor,Bilingual Education Program",,"Referral from friend or family member,Other (Please specify)","me encanta porque a pesar que es la primera vez que mi hija estara en IDEA, me siento muy contenta, porque se que es una excelente escuela y sobretodo en lo academico, los felicito y es por eso que tomamos esa decision para mi hija tenga una buena educacion, me la han recomendado muchisimo y confio en que todo sacrificio valdra la pena.",Yes,"porque me la han recomendado mucho y se que es una escuela altamente capacitada en lo académico, felicidades ","pues primeramente el país, y que se que es una escuela que es excelente, estamos muy emocionados porque ya inicie el ciclo escolar ","No, todo esta perfecto"
R_1EhNGAHUWwRJYqE,EN,Rio Grande Valley,Donna,,8th Grade,"Less than $25,000",1,2,3,4,5,6,7,8,9,10,11,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation,Family partnership approach,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,"Availability of transportation,Cost of attendance,Diversity and inclusion,Career and Technical Education programs,Social Emotional Learning Programs",,"Referral from friend or family member,Social media",,Yes,"El nivel academico de IDEA,que los ayuda a prepararse para la universidad,estar seguros de las desiciones que ellos tomen para su vida diaria,que tiene profesores comprometidos con la educacion.",El nivel de Ingles y la preparacion para su universidad,Que mi hija se sienta a gusto dentro de su escuela y logre el nivel que ella desea.
R_1KcAiVZ98Tlf7n9,ES-ES,Tarrant County,Southeast,,6th Grade,"$25,000 - $49,999",1,2,3,4,5,6,7,11,8,9,10,12,,"Reputation for academic excellence/Track record of success,Commitment to college preparation,Highly qualified and trained staff",,Preparing for college,,"Safety and security,Curriculum and academic rigor,Career and Technical Education programs",,Referral from friend or family member,,Yes,Quiero más ayuda con el para llegar a la universidad ,"Qué les pongan más atención, más interés ",
R_3p53coLoqhvchJt,ES-ES,Rio Grande Valley,McAllen,,"3rd Grade,9th Grade","$25,000 - $49,999",3,6,7,8,10,9,4,2,11,5,1,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation,Family partnership approach,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field",,"Safety and security,Bilingual Education Program,Career and Technical Education programs",,Referral from friend or family member,,Yes,Que es muy buena escuela ,Seguridad para los niños ,
R_22J4AwK1JU8ZtPO,EN,Rio Grande Valley,Riverview,,7th Grade,"Less than $25,000",1,2,3,4,5,6,7,8,9,10,11,12,,"Reputation for academic excellence/Track record of success,Focus on whole child development,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset",,Availability of transportation,,Referral from friend or family member,,Yes,aprendizaje del idioma de ingles ,profesores altamente capacitados,Excelente escuela educativa 
R_Zq4y8bT3OTeuGnT,EN,Rio Grande Valley,Owassa,,6th Grade,"$75,000 - $99,999",1,2,5,3,6,8,9,7,10,11,4,12,,"Reputation for academic excellence/Track record of success,Focus on whole child development,Family partnership approach,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,"Availability of transportation,Cost of attendance,Class sizes,Safety and security,Curriculum and academic rigor,Social Emotional Learning Programs",,Referral from friend or family member,,Yes,the engagement of the employees with the children,None,None
R_21BTGpSroCxsryr,EN,San Antonio,Burke,,1st Grade,"Less than $25,000",2,3,4,5,6,7,8,9,10,11,1,12,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation,Family partnership approach,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,,,,,Yes,,,
R_3Mfl9edj0ZMFa9o,ES-ES,Rio Grande Valley,Los Encinos,Mission,7th Grade,"$25,000 - $49,999",2,4,9,5,6,7,1,3,10,8,12,11,,"Reputation for academic excellence/Track record of success,The availability of extracurricular activities,Focus on whole child development,Commitment to college preparation,Family partnership approach,The availability of individualized learning opportunities,Highly qualified and trained staff",,"Preparing for college,Developing a well-rounded skillset,Pursuing a specific career of field,Developing strong character traits",,"Cost of attendance,Safety and security,Curriculum and academic rigor,Bilingual Education Program,Career and Technical Education programs,Social Emotional Learning Programs",,"Online search,Referral from friend or family member,Social media",,No,Preparación para universidad,Los profesores son más capasitados ,"Me gustaría que mi hija fuera aceptada , por que se que preparan mental mente y emocionalmente motivan a los estudiantes a estudiar una carrera profecional"
R_24HI6kHvHesFzKZ,EN,Greater Houston Area,Spears,,9th Grade,"$50,000 - $74,999",4,3,10,7,6,8,5,9,11,2,1,12,,Commitment to college preparation,,"Preparing for college,Developing a well-rounded skillset,Developing strong character traits",,"Class sizes,Safety and security",,Billboard or other outdoor advertising,,Yes,Looking for something closer to home.  ,,
R_1GJ5CQ8X1lRiBGj,EN,,,,Pre-k,"Less than $25,000",2,3,4,9,8,6,11,10,7,5,1,12,,Reputation for academic excellence/Track record of success,,Preparing for college,,"Safety and security,Curriculum and academic rigor",,Referral from friend or family member,,Yes,,,
R_2VvCzPBjEZ0R0By,ES-ES,Tarrant County,Achieve,Si,"1st Grade,5th Grade,6th Grade","$50,000 - $74,999",3,5,6,7,8,4,9,10,11,2,1,12,Paciencia para los estudiantes con aprendizajes desiguales,Highly qualified and trained staff,,"Preparing for college,Developing a well-rounded skillset",,"Availability of transportation,Safety and security,Bilingual Education Program,Career and Technical Education programs,Social Emotional Learning Programs",,Other (Please specify),Afuera de un supermercado ,No,"Mejor capacidad de aprendizaje, seguridad y disciplina ",,
